PASSENGERS,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,YEAR
0.00,37Q,"Eastern Air Express, LLC (EAX)",15374,TUP,13244,MEM,2025
0.00,37Q,"Eastern Air Express, LLC (EAX)",15374,TUP,14683,SAT,2025
0.00,37Q,"Eastern Air Express, LLC (EAX)",15376,TUS,11540,ELP,2025
0.00,37Q,"Eastern Air Express, LLC (EAX)",15570,VCV,10466,AZA,2025
0.00,37Q,"Eastern Air Express, LLC (EAX)",16091,YIP,12884,LAN,2025
0.00,3AQ,"Maritime Helicopters, Inc.",12184,HOM,15579,VDZ,2025
0.00,3AQ,"Maritime Helicopters, Inc.",12786,KQA,12786,KQA,2025
0.00,3AQ,"Maritime Helicopters, Inc.",14013,PAQ,12184,HOM,2025
0.00,3AQ,"Maritime Helicopters, Inc.",15579,VDZ,14013,PAQ,2025
0.00,3AQ,"Maritime Helicopters, Inc.",16567,7AK,12786,KQA,2025
0.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",10857,C01,14689,SBA,2025
0.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",14107,PHX,15618,VNY,2025
0.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",14712,SCF,12441,JAC,2025
0.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",14771,SFO,14869,SLC,2025
0.00,3KQ,"Junipogo, LLC",13767,NUI,14709,SCC,2025
0.00,4W,Warbelow,10040,A27,11630,FAI,2025
0.00,4W,Warbelow,10040,A27,11630,FAI,2025
0.00,4W,Warbelow,10040,A27,11630,FAI,2025
0.00,4W,Warbelow,10040,A27,11630,FAI,2025
0.00,4W,Warbelow,10938,CEM,11630,FAI,2025
0.00,4W,Warbelow,10938,CEM,11630,FAI,2025
0.00,4W,Warbelow,11463,EAA,11630,FAI,2025
0.00,4W,Warbelow,11630,FAI,11463,EAA,2025
0.00,4W,Warbelow,11630,FAI,11630,FAI,2025
0.00,4W,Warbelow,11630,FAI,11630,FAI,2025
0.00,4W,Warbelow,11630,FAI,11630,FAI,2025
0.00,4W,Warbelow,11630,FAI,12235,HUS,2025
0.00,4W,Warbelow,11630,FAI,12621,KBC,2025
0.00,4W,Warbelow,11630,FAI,14559,RMP,2025
0.00,4W,Warbelow,11630,FAI,15124,TAL,2025
0.00,4W,Warbelow,11630,FAI,15725,WBQ,2025
0.00,4W,Warbelow,11630,FAI,15725,WBQ,2025
0.00,4W,Warbelow,13381,MLY,14559,RMP,2025
0.00,4W,Warbelow,13415,MNT,14559,RMP,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10245,AKN,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10245,AKN,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10245,AKN,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10245,AKN,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10247,AKP,11630,FAI,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,10245,AKN,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,10245,AKN,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,10245,AKN,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,10245,AKN,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,10304,ANI,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,10304,ANI,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,10304,ANI,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,10304,ANI,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,10551,BET,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,10551,BET,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,10551,BET,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,10551,BET,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,10551,BET,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,11336,DLG,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,11336,DLG,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,11336,DLG,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,11336,DLG,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,11813,FVQ,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,11813,FVQ,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,11844,GAL,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,11844,GAL,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,11844,GAL,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,11844,GAL,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,13196,MCG,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,13196,MCG,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,13196,MCG,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,13196,MCG,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,13196,MCG,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,13873,OME,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,13873,OME,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,13873,OME,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,13873,OME,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,13970,OTZ,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,13970,OTZ,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,13970,OTZ,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,13970,OTZ,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,14895,SMK,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,15478,UNK,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,15478,UNK,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,15478,UNK,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10299,ANC,15478,UNK,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10304,ANI,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10304,ANI,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10304,ANI,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10304,ANI,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10349,ARC,11630,FAI,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10551,BET,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10551,BET,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10551,BET,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10551,BET,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,10775,BTI,11630,FAI,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11007,CIK,11630,FAI,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11086,CNO,16091,YIP,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11336,DLG,10245,AKN,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11336,DLG,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11336,DLG,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11336,DLG,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11336,DLG,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11415,DRT,15295,TOL,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11415,DRT,16091,YIP,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,10139,ABL,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,10184,AET,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,10184,AET,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,10247,AKP,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,10247,AKP,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,10247,AKP,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,10247,AKP,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,10247,AKP,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,10349,ARC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,10349,ARC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,10349,ARC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,10775,BTI,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,10775,BTI,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,10775,BTI,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,10775,BTI,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,10783,BTT,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,11007,CIK,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,11007,CIK,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,11007,CIK,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,11463,EAA,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,11463,EAA,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,11833,FYU,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,11833,FYU,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,11833,FYU,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,11844,GAL,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,11844,GAL,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,11844,GAL,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,12214,HSL,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,12214,HSL,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,12214,HSL,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,12214,HSL,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,12615,KAL,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,12621,KBC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,12621,KBC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,13196,MCG,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,13768,NUL,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,13768,NUL,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,13768,NUL,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,13768,NUL,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,13768,NUL,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,13970,OTZ,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,14102,PHO,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,14474,RBY,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,14474,RBY,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,14474,RBY,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,14559,RMP,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,14559,RMP,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,15478,UNK,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,15478,UNK,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,15504,UTO,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,15504,UTO,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,15581,VEE,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11630,FAI,15581,VEE,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11813,FVQ,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11833,FYU,11630,FAI,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11844,GAL,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11844,GAL,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11844,GAL,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11844,GAL,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11844,GAL,11630,FAI,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11844,GAL,12214,HSL,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11844,GAL,12214,HSL,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11844,GAL,12214,HSL,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11844,GAL,12214,HSL,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11844,GAL,12214,HSL,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11844,GAL,12214,HSL,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11844,GAL,13768,NUL,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11844,GAL,13768,NUL,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11844,GAL,13768,NUL,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11844,GAL,13768,NUL,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11844,GAL,13768,NUL,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11844,GAL,13768,NUL,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11844,GAL,14474,RBY,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11844,GAL,14474,RBY,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11844,GAL,14474,RBY,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11844,GAL,14474,RBY,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11844,GAL,14474,RBY,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11844,GAL,14474,RBY,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11844,GAL,14474,RBY,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,11996,GSP,13061,LRD,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13061,LRD,10298,ANB,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13061,LRD,10298,ANB,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13061,LRD,12955,LGC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13061,LRD,13796,OAK,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13061,LRD,13796,OAK,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13061,LRD,14730,SDF,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13061,LRD,14730,SDF,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13061,LRD,15295,TOL,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13061,LRD,15295,TOL,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13061,LRD,16091,YIP,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13061,LRD,16091,YIP,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13196,MCG,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13196,MCG,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13196,MCG,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13196,MCG,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13196,MCG,11630,FAI,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13256,MFE,15153,TCL,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13873,OME,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13873,OME,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13873,OME,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13873,OME,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13873,OME,11630,FAI,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13873,OME,15478,UNK,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13970,OTZ,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13970,OTZ,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13970,OTZ,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,13970,OTZ,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,14559,RMP,11630,FAI,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,14736,SDM,11267,DAY,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,15478,UNK,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,15478,UNK,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,15478,UNK,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,15478,UNK,10299,ANC,2025
0.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,15504,UTO,11630,FAI,2025
0.00,5X,United Parcel Service,10140,ABQ,11540,ELP,2025
0.00,5X,United Parcel Service,10140,ABQ,11540,ELP,2025
0.00,5X,United Parcel Service,10140,ABQ,11540,ELP,2025
0.00,5X,United Parcel Service,10140,ABQ,11540,ELP,2025
0.00,5X,United Parcel Service,10140,ABQ,12889,LAS,2025
0.00,5X,United Parcel Service,10140,ABQ,12889,LAS,2025
0.00,5X,United Parcel Service,10140,ABQ,12889,LAS,2025
0.00,5X,United Parcel Service,10140,ABQ,12889,LAS,2025
0.00,5X,United Parcel Service,10140,ABQ,13891,ONT,2025
0.00,5X,United Parcel Service,10140,ABQ,13891,ONT,2025
0.00,5X,United Parcel Service,10140,ABQ,13891,ONT,2025
0.00,5X,United Parcel Service,10140,ABQ,13891,ONT,2025
0.00,5X,United Parcel Service,10140,ABQ,14691,SBD,2025
0.00,5X,United Parcel Service,10140,ABQ,14730,SDF,2025
0.00,5X,United Parcel Service,10140,ABQ,14730,SDF,2025
0.00,5X,United Parcel Service,10140,ABQ,14730,SDF,2025
0.00,5X,United Parcel Service,10140,ABQ,14730,SDF,2025
0.00,5X,United Parcel Service,10140,ABQ,14869,SLC,2025
0.00,5X,United Parcel Service,10146,ABY,10397,ATL,2025
0.00,5X,United Parcel Service,10146,ABY,11193,CVG,2025
0.00,5X,United Parcel Service,10146,ABY,12451,JAX,2025
0.00,5X,United Parcel Service,10146,ABY,12451,JAX,2025
0.00,5X,United Parcel Service,10146,ABY,12451,JAX,2025
0.00,5X,United Parcel Service,10146,ABY,12451,JAX,2025
0.00,5X,United Parcel Service,10146,ABY,13495,MSY,2025
0.00,5X,United Parcel Service,10146,ABY,13495,MSY,2025
0.00,5X,United Parcel Service,10146,ABY,13495,MSY,2025
0.00,5X,United Parcel Service,10146,ABY,13495,MSY,2025
0.00,5X,United Parcel Service,10146,ABY,14730,SDF,2025
0.00,5X,United Parcel Service,10146,ABY,14730,SDF,2025
0.00,5X,United Parcel Service,10146,ABY,14730,SDF,2025
0.00,5X,United Parcel Service,10146,ABY,14730,SDF,2025
0.00,5X,United Parcel Service,10257,ALB,14730,SDF,2025
0.00,5X,United Parcel Service,10257,ALB,14730,SDF,2025
